url,positions,positions_top10,positions_top3,traffic,traffic_top10,traffic_top3,cost,cost_top10,cost_top3,rank
africacheck.org,68025,5123,1095,44385,3790,832,34877.70383,27470.94235,12177.20267,57
africanarguments.org,11726,493,107,7401,295,65,2120.461561,1578.520389,519.4347342,49
africanews.com,421968,29628,6824,211203,15882,3701,465590.1836,387232.7367,210329.4604,42
africanexponent.com,352,54,0,257,32,0,162.5022177,109.7847304,0,32
aftonbladet.se,2232713,377818,117291,1207656,261338,92185,18077163.85,17618116.96,15564246.85,57
agdaily.com,39537,3137,498,29774,2563,411,21921.99984,17220.20211,5755.157467,34
ageofautism.com,772,28,14,613,14,2,462.9108681,395.6526057,379.203,27
agerpres.ro,147618,7833,1522,105807,6984,1435,86686.44364,70491.51627,41263.80849,48
agriculture.com,126384,10908,3067,84263,7747,2164,63891.74215,54487.06448,28499.1852,44
agweb.com,66555,4442,1380,47070,3158,862,35764.01975,31500.49195,19656.7893,41
ahtribune.com,0,0,0,0,0,0,0,0,0,40
ahvalnews.com,92311,4746,1337,61099,3266,893,30774.83329,21350.93586,9184.74213,46
aier.org,26719,1555,489,19329,1155,287,10181.89535,7401.193848,3603.623175,44
aim.org,331,45,33,261,15,7,615.9615977,594.0278172,515.1772208,49
aim4truth.org,68,7,6,51,3,2,39.47389508,39,39,47
aina.org,2602,144,34,1655,89,20,445.8875614,333.1199657,79.19683533,29
airforcetimes.com,118098,7985,2091,74600,6172,1648,68993.05252,59500.7852,34211.8917,43
airwars.org,1871,91,27,995,27,7,660.9577921,471.9311483,223.1550917,77
aish.com,190292,16118,2885,115371,11360,1824,95313.37269,77277.4538,26220.88275,54
ajc.com,1430889,95564,23378,1047800,78235,19358,1135153.159,991411.8677,652249.5612,46
al.com,1597580,128463,33761,1143382,101590,27271,2014299.275,1811970.221,1120441.897,45
alaraby.co.uk,428859,20383,3700,211446,11406,2317,169314.3039,128637.214,48926.09939,39
alaskasnewssource.com,164250,6369,1334,115962,4602,1002,94114.82151,83947.4364,58098.1831,35
albawaba.com,280076,9792,1714,109792,5315,1113,89301.89056,66544.66051,25715.9023,39
aldianews.com,86542,2622,421,62511,2124,338,11244.10788,7695.561316,2749.006666,47
alec.org,11115,792,279,8664,509,137,7380.162358,6797.00274,5469.620151,79
aleteia.org,1023032,86847,21442,617914,64608,16917,829407.3787,740383.3376,465826.4247,77
algemeiner.com,32046,1055,186,21964,801,147,6900.75653,4510.133088,1716.739206,38
aljazeera.com,4654266,545062,147906,2042912,231367,64909,26135216.41,23359906.62,13519865.36,54
allafrica.com,315869,4763,1026,212684,3447,601,33523.89586,23716.04316,9304.969849,84
allenbwest.com,0,0,0,0,0,0,0,0,0,39
allenwestrepublic.com,0,0,0,0,0,0,0,0,0,24
allgov.com,12639,788,109,11091,735,99,3299.890823,2431.31634,749.8245797,29
alligator.org,57518,3051,717,43057,2590,580,29186.49542,24059.55803,14434.44181,32
allnewspipeline.com,382,28,21,336,11,5,1328.350218,1325.421926,1321.2262,48
almasdarnews.com,0,0,0,0,0,0,0,0,0,41
al-monitor.com,128616,5074,1449,68966,3106,807,47988.2494,39614.65172,24691.53217,45
alphanewsmn.com,1,0,0,1,0,0,0,0,0,40
alreporter.com,43096,2087,473,33338,1840,417,16523.06935,13633.28108,8552.549195,28
alternativenews.com,25,3,3,11,2,2,33.69621411,33.66,33.66,32
alternet.org,10927,311,195,9406,124,32,14187.52575,13921.96591,13694.40253,14
althealthworks.com,454,2,0,407,2,0,12.36930947,3.543348019,0,36
altleft.news,0,0,0,0,0,0,0,0,0,37
altnews.in,35133,1157,312,27952,899,223,13918.87688,11257.05598,6005.487768,36
altnewsmedia.net,0,0,0,0,0,0,0,0,0,19
altoday.com,14385,403,43,12194,382,43,1859.35631,1230.192148,205.387516,34
amac.us,18313,1211,524,13701,452,192,25957.41977,25211.48019,23299.79059,73
amarillo.com,91392,4425,1239,71267,3573,1053,36843.39246,32110.31698,20573.13088,45
america.cgtn.com,25714,1160,302,19163,869,236,5218.859999,4117.008395,1988.26831,42
americablog.com,0,0,0,0,0,0,0,0,0,52
americafirstpolicy.com,14828,941,299,11828,697,174,6882.298275,5947.429799,3865.017003,48
americamagazine.org,160488,10117,2297,111259,7489,1605,48092.75191,38281.56807,16916.59389,40
americanactionforum.org,29909,1306,281,24293,1116,183,6292.764875,4567.778882,1692.950524,43
americanactionnews.com,158,6,5,142,2,1,4.462731066,1.0773,1.0773,39
americanaffairsjournal.org,8249,205,42,6002,140,31,1451.273669,1178.871339,277.8770542,46
americanbridgepac.org,2133,128,46,1715,70,19,1106.770797,1043.885366,790.648948,50
americanconsequences.com,0,0,0,0,0,0,0,0,0,52
americanconservativemovement.com,4,0,0,4,0,0,0.000252649,0,0,37
americanexperiment.org,14533,461,120,11994,372,67,3473.784596,2445.713271,1470.527067,35
americanfirearms.org,11353,255,24,10049,238,24,1475.681902,842.1246041,134.5818083,30
americanfreepress.net,142,11,7,111,5,3,372.01723,370.1564072,368.0256,57
americangulag.org,1113,26,0,868,26,0,170.0549851,36.22028217,0,48
americanheritage.com,51638,2385,300,43510,2125,238,21260.22857,18521.80483,14076.10928,41
americanimmigrationcouncil.org,98632,8066,1827,66798,6651,1567,93573.73156,82749.50843,46978.51465,41
americanindependent.com,58,0,0,57,0,0,0.129066985,0,0,50
americanlookout.com,4,3,3,2,1,1,21.25700001,21.257,21.257,43
americanmilitarynews.com,18645,606,102,16267,554,88,3382.571942,2269.828875,869.4351483,48
americanmind.org,4840,150,34,3664,124,16,801.4423365,596.9302522,134.7892333,52
americanoversight.org,16780,1171,358,13172,1018,326,15956.27281,12582.5389,7169.561865,33
americanpatriotdaily.com,22,0,0,21,0,0,0.966899692,0,0,34
americanpolicy.org,43,13,10,33,6,3,65.931196,65.7237775,64.465,51
americanpressinstitute.org,3063,55,14,2440,47,9,228.4162374,167.1347837,114.6248125,42
americanprinciplesproject.org,287,59,32,148,21,11,503.1945649,477.4670709,382.3605167,51
americanprogress.org,424597,29397,6531,314289,25479,5711,198095.5279,166989.9772,83601.9511,53
americanpublicmedia.org,2806,190,37,2008,143,20,1164.109272,1047.809538,247.2350833,42
americanpurpose.com,5478,238,69,3655,171,44,1112.470291,823.9680212,515.6260215,21
americansforprosperity.org,9088,767,326,7217,459,156,8039.93859,7674.222146,5644.420379,81
americanthinker.com,6175,326,239,5297,100,31,30920.19885,30777.54859,30640.19958,42
americarisingpac.org,307,23,11,268,14,3,41.48825332,33.01224275,20.74665,42
americasfreedomfighters.com,246,6,0,236,6,0,7.64307593,3.082077296,0,50
americasfrontlinedoctors.com,0,0,0,0,0,0,0,0,0,32
americasquarterly.org,46951,1911,340,31218,1480,254,8690.877218,6524.433519,2234.841674,38
americasvoice.news,2185,417,301,1138,123,71,1817.673669,1671.5176,1303.646479,77
amestrib.com,41209,1635,514,33134,1263,396,14551.71511,12837.47377,10262.66812,37
amg-news.com,1538,35,30,1161,9,5,593.8968814,564.6581118,535.425,41
amgreatness.com,2951,304,259,2241,71,41,17560.59603,17428.32267,17356.5545,54
amimagazine.org,5024,432,140,3608,295,93,1786.565646,1406.729819,749.6945014,38
ammoland.com,84934,4604,823,71201,4334,751,24753.26003,19563.62776,10169.00159,48
amnesty.org,971001,96692,27791,488448,46814,14396,1288971.03,1151128.605,622981.8966,15
amny.com,254748,8329,1651,193621,7361,1272,133765.0228,118822.8273,93554.05615,42
amren.com,2071,118,83,1758,25,13,19948.34772,19895.52801,19865.00503,47
amsterdamnews.com,39121,1549,317,32888,1296,243,10218.42084,7454.920961,2672.816656,52
amtvmedia.com,24,5,1,15,4,1,20.97484822,17.34590351,2.2650375,41
analyzingamerica.org,450,3,0,417,3,0,13.44682612,3.737124864,0,28
anchoragepress.com,11010,433,77,8817,387,74,1931.956783,1355.437428,630.0390472,30
ancient-code.com,3894,123,19,2834,100,8,548.354487,275.3132305,23.39716667,38
ancient-origins.net,427236,31859,4165,240947,21548,2905,158108.9435,120609.5317,35819.92839,13
andalusiastarnews.com,9728,432,144,7924,331,70,3431.319388,3018.136204,2340.051338,32
angrywhitemen.org,774,6,0,548,6,0,14.55461756,1.570363376,0,38
angusreid.org,18009,1061,418,12962,668,163,8760.027182,7205.550318,3871.269583,48
anh-usa.org,1200,31,15,974,16,5,267.1175088,228.6383602,144.943,54
aninews.in,747145,10208,1797,539365,8954,1470,236023.7754,180178.5155,123558.4106,79
annistonstar.com,36912,1661,648,28340,1060,360,13404.77748,11874.29886,9581.068351,33
anonews.co,380,7,0,291,7,0,71.8594622,55.87075158,0,40
anonhq.com,890,11,2,744,10,2,55.82006079,32.84302213,24.42,51
ansa.it,2202997,231718,70476,1523687,189758,57786,8559164.443,8149352.725,6411209.417,44
answersingenesis.org,462653,31579,6289,267401,20165,4177,261267.8687,218721.1774,115041.852,84
anthropocenemagazine.org,14926,555,177,10644,417,100,1662.331919,1000.350427,465.0410132,34
antiwar.com,1343,79,62,1030,17,9,614.3366357,600.9700639,587.719584,52
aol.com,4207661,131782,35991,3083239,80160,15571,15007949.29,14614600.16,13846275.27,15
apmreports.org,32494,1461,422,23674,989,243,21798.66033,20693.55913,14771.34528,37
apnews.com,8569950,704771,178611,4968886,519819,144098,20620358.14,18414176.73,11386859.77,87
apost.com,51039,2793,404,35576,2418,349,24675.72548,19533.58482,8273.478556,30
app.com,391139,23394,5587,290518,18899,4627,238002.3548,197767.4456,108499.264,14
apple.com/apple-news,112924292,19892497,5779950,40555758,8363938,2759779,419607006,389653109.9,264658066.8,16
aptnnews.ca,53366,2526,422,36998,2130,348,16467.17486,11458.47564,5428.046344,42
arabnews.com,825552,37739,9187,397328,20001,4447,389847.1325,313368.9255,174831.3204,53
arcamax.com,33185,1892,726,24014,996,335,67513.00065,66142.18647,59573.7707,33
arcdigital.media,599,21,15,502,7,3,148.0783093,136.9027423,59.82620417,37
areomagazine.com,10126,506,196,6661,264,53,4401.697168,3962.807663,3259.988304,44
argusleader.com,134975,7534,1972,100884,6140,1664,46887.98869,39262.92445,24011.29996,44
arirang.com,1050,209,125,529,48,16,1228.199848,1195.8139,687.464242,32
arizonadailyindependent.com,17594,978,212,14958,868,195,2997.034456,2198.478996,717.5944986,39
arkansasonline.com,640662,32759,8228,507999,26439,6958,230874.0569,193384.7774,108810.6906,45
arklatexhomepage.com,160,36,11,134,35,11,272.9592701,268.4752764,195.4800125,40
arktimes.com,75363,3825,895,56743,3248,791,40316.50913,34973.05502,17583.62807,48
armscontrol.org,58769,5353,920,30729,3359,655,37027.31201,30474.7851,13793.25899,39
armstrongeconomics.com,4234,1059,774,2377,174,65,24948.31096,24721.81437,24347.74542,45
armytimes.com,113780,10354,2735,75677,7887,2238,74124.15033,64228.44476,34766.28561,39
arstechnica.com,2039344,190049,29665,1278367,149707,24588,1394068.118,1194153.118,479959.1411,86
arte.tv,572071,54280,17743,331458,32786,9870,1523088.296,1451417.067,1257737.711,51
asahi.com,4226137,499559,134298,2969675,384368,100103,10677865.86,9321203,5156047.674,46
asia.nikkei.com,705252,45787,8619,349555,27033,5373,544686.5101,461270.6918,258215.2187,83
asianews.it,43228,1045,213,30032,767,125,7270.768597,5510.498316,3322.821117,38
asia-pacificresearch.com,74,0,0,43,0,0,0.626084696,0,0,29
asiasentinel.com,5881,266,44,4111,167,26,1937.28068,1710.363713,1181.974185,29
aspeniaonline.it,9223,442,65,7413,392,64,2686.663332,1744.949134,910.3786799,32
aspeninstitute.org,78775,5626,1433,53395,4155,1100,43121.81562,38245.04357,25241.35316,44
aspentimes.com,82800,3880,1033,61966,3070,843,18072.09677,14043.03718,6465.784236,38
aspentimes.com/snowmass,82800,3880,1033,61966,3070,843,18072.09677,14043.03718,6465.784236,38
assassinationscience.com,18,0,0,17,0,0,0.025762132,0,0,27
atchisonglobenow.com,9521,329,170,8016,214,102,2637.273611,2420.710911,2024.824945,23
athensmessenger.com,13349,735,226,10147,552,153,3884.43726,3210.272479,1880.250133,29
atimes.com,117,1,0,101,1,0,1.017967997,0,0,37
atlanta.cbslocal.com,0,0,0,0,0,0,0,0,0,43
atlantablackstar.com,284064,21450,4830,183949,16923,4068,138518.8205,108038.4659,42240.71714,52
atlanticcouncil.org,286382,14699,3724,157316,9065,2477,133736.8844,112119.5156,63992.13583,51
atlasobscura.com,1663589,218594,64047,981372,135679,39920,1642816.263,1452717.121,828905.8025,47
atmoreadvance.com,5228,219,48,4209,182,30,1456.651079,1158.782024,737.136456,28
atr.org,2612,64,25,2274,51,15,544.00655,491.2187385,359.5046469,41
attackthesystem.com,316,13,5,276,8,1,63.58705836,35.57815578,6.93,43
Attitude.co.uk,126611,7084,1673,70817,4516,1045,64725.77473,52267.71766,23977.98325,53
attn.com,35685,1363,252,27736,1111,198,7940.080016,6311.050285,3576.965445,37
au.org,8447,568,127,6407,446,84,3924.867757,3393.837867,2236.441229,45
auburnpub.com,98493,3665,872,77093,2830,614,29456.54167,23271.59767,14373.54914,53
audacy.com,1130388,66854,25059,826339,45268,13732,670659.7518,589331.6321,442361.2703,43
augustachronicle.com,206397,10687,2375,156390,8671,1970,98380.71523,79552.71603,45479.30878,44
austinchronicle.com,418116,17562,3309,296449,14626,2808,138399.7151,104125.792,38664.45705,39
austindailyherald.com,26766,916,320,22957,671,181,7429.675423,6522.133332,4981.222317,37
australiannationalreview.com,245,13,5,192,4,1,52.11668451,47.77065854,47.46666667,39
autismspeaks.org,204165,38908,14531,104218,20027,8358,604358.9133,571267.5226,381119.2926,54
autostraddle.com,238177,13447,3942,156102,8974,2716,160401.038,145899.0064,98328.98883,47
avclub.com,1265211,46282,6512,755715,34460,4622,411591.0591,281096.0822,131581.8981,55
avoiceformen.com,1130,47,15,764,25,6,146.1109023,81.51944106,20.13891233,53
awarenessact.com,10682,224,29,7606,179,21,923.7659726,493.1107996,148.5564583,42
awm.com,0,0,0,0,0,0,0,0,0,37
axios.com,2611013,157971,31842,1889872,140686,28828,2422536.605,2054152.264,1250638.453,71
azcapitoltimes.com,32076,1041,174,25670,919,160,4958.6537,3281.959395,1245.97586,50
azcentral.com,2231743,142145,32288,1539495,116084,27781,1701386.847,1426430.182,797004.5629,53
azdailysun.com,70675,2321,574,55074,1807,384,20952.47008,17183.42851,12509.0768,55
azfamily.com,512227,24171,6400,343115,18097,5022,281391.5286,241916.5466,152912.3371,39
babnet.net,81752,5608,1947,46630,3405,854,195985.0294,184733.6889,158262.14,32
backchannel.com,0,0,0,0,0,0,0,0,0,42
backroombuzz.com,0,0,0,0,0,0,0,0,0,25
badgerinstitute.org,3519,116,27,3084,107,22,450.7945639,298.1459996,65.10517222,25
bakersfieldnow.com,74329,5606,1715,56951,3862,1172,53379.76919,48444.83759,34707.9615,49
balkaninsight.com,100543,5902,1351,44858,2763,703,37151.42731,29479.53387,13681.3587,52
ballotpedia.org,1488435,294378,107264,941365,182647,60395,1425934.091,1259324.091,759945.8393,69
baltimore.cbslocal.com,1010,4,0,799,4,0,13.50097268,1.405333473,0,51
baltimoresun.com,658130,33761,6922,509980,28043,5507,283038.3206,238166.0157,154896.4785,44
bangkokpost.com,220522,12857,4905,118410,5805,1606,216233.524,200433.1262,159532.2814,46
bangordailynews.com,196251,12002,3115,149660,9287,2116,208786.7389,196444.6595,156921.3646,79
banned.video,1,0,0,1,0,0,3.65330701790626e-05,0,0,77
baptistnews.com,47753,2419,742,36717,1844,400,13320.86612,10007.50409,4663.420462,45
barenakedislam.com,339,62,54,234,15,10,729.037694,711.1356449,698.06554,41
barrietoday.com,121353,9059,2099,89698,7196,1583,81416.86275,72458.63125,50158.25217,29
barrons.com,2559793,246522,26921,1274547,148918,20528,4241217.676,3494926.913,1740760.2,44
batimes.com.ar,49403,2127,710,28140,1097,289,27102.6892,24627.00857,13115.30844,37
battlecreekenquirer.com,38949,1948,600,30576,1514,446,11124.82054,8872.428723,5137.785698,36
baxterbulletin.com,3410,136,66,2741,74,26,2791.319088,2665.330671,2557.664937,30
baynature.org,30865,1640,545,24350,1324,457,8381.816871,6802.493313,4233.54755,49
bb4sp.com,0,0,0,0,0,0,0,0,0,32
bbc.com,32735440,2860073,747657,16618176,1563921,441805,82932346.77,76009662.8,51102968.48,15
bdnews24.com,378405,27624,11582,215254,15805,4610,923978.164,837842.9225,664364.5193,13
beaconjournal.com,548111,44141,11232,407611,36313,9971,661513.1994,584576.8544,351142.0617,41
bearingarms.com,1824,65,40,1605,27,10,5861.447266,5821.691356,5783.07755,54
beatricedailysun.com,17583,438,114,14398,313,68,1668.069714,1228.420923,498.5883632,47
beckernews.com,13,11,10,4,3,2,0.597634819,0.53266125,0.33,43
beforeitsnews.com,7581,813,664,5285,144,70,231259.7563,231065.2632,230708.2964,80
beholdisrael.org,3315,401,199,1790,109,48,7393.867949,7184.31606,5855.814899,48
beinglibertarian.com,9,1,1,8,1,1,43.52067552,43.52,43.52,39
belfercenter.org,33050,1578,402,20760,922,259,11304.28196,9788.640941,6500.830968,43
beliefnet.com,165108,9857,1896,108039,6979,1402,62514.86084,49585.38977,18655.98235,40
bellingcat.com,24298,1349,599,12834,532,160,17533.08426,15613.85936,10331.23163,51
bellinghamherald.com,67466,3682,933,51029,2959,691,48313.97154,44024.95578,35180.01325,39
bemidjipioneer.com,52159,2269,665,41634,1755,484,8781.487174,7009.401836,3843.749909,37
BenjaminFulford.typepad.com,27,2,0,25,2,0,1.323739846,1.181116006,0,40
benzinga.com,907098,51435,11242,557529,34998,7318,671811.4257,609665.4275,467865.1783,56
berkeleyside.com,3,0,0,3,0,0,0.001371131,0,0,36
berkshireeagle.com,122116,5263,1157,97311,4230,907,30684.85825,24910.8524,11714.54369,39
berliner-zeitung.de,804848,49604,11061,601458,42557,9002,1162305.04,1015322.059,721080.2456,44
berlingske.dk,443627,45593,12179,299624,35783,8885,826484.7447,765217.8049,544011.7807,40
bestlifeonline.com,1080303,99666,25925,662467,59726,14974,1190998.201,1064938.379,579660.3075,57
bestnewshere.com,42,39,34,6,3,3,397.1133035,395.5016152,393.5763333,34
bettergov.org,2757,150,56,2174,94,19,3046.638964,2837.232801,2650.666479,42
bgr.com,655713,14621,1841,414572,10611,1175,128267.003,86272.98099,33148.28111,84
bigcountryhomepage.com,71573,4225,1426,54995,2771,908,57645.30748,53947.79026,41289.52761,43
biggovernment.news,0,0,0,0,0,0,0,0,0,46
bigleaguepolitics.com,812,18,15,697,7,5,1284.190048,1277.1,1277.1,54
bignewsnetwork.com,51825,370,55,43432,311,27,2124.802116,1095.167457,184.2326292,39
bigthink.com,590421,50927,10675,348644,30843,6253,395338.4838,341056.0428,202171.7327,83
bild.de,3806160,576939,156906,2184736,395627,106590,30877829.87,29459101.62,22699970.66,57
billingsgazette.com,161947,7568,1956,120063,5723,1463,77176.56182,68874.83449,50357.60189,78
billionbibles.org,1080,72,13,611,44,6,323.3249662,280.6627952,95.78141667,28
billmoyers.com,14599,535,168,11783,383,112,2365.357132,1915.465242,850.9120675,73
bing.com,2824060,122977,40941,1798910,40980,8251,21055637.51,20679011.6,18874146.5,85
biography.com,1358001,244979,33262,733787,143036,22810,2071686.39,1822674.432,694220.1653,45
biologos.org,38433,2797,463,24557,2069,331,14808.17647,12218.77782,4184.524064,77
bipartisanpolicy.org,100007,5918,1238,78972,5162,1056,53010.56665,39423.33798,16342.26992,79
bipartisanreport.com,710,18,4,636,15,3,214.4876928,93.73196687,77.788975,41
birminghammail.co.uk,1267818,57316,11719,787278,44832,8815,1469172.718,1316829.712,957228.615,43
bismarcktribune.com,64368,3023,741,47879,2308,563,19012.4312,15905.5371,8213.560361,56
bitchmedia.org,0,0,0,0,0,0,0,0,0,47
bitchute.com,526356,18385,3557,285658,13870,2595,297667.4742,248061.9662,171545.0794,50
bizpacreview.com,10348,136,40,9798,116,20,1167.38655,572.0012547,383.8156208,43
blabber.buzz,247,33,15,87,11,5,225.6887116,217.8626152,137.0226667,29
blackagendareport.com,5445,195,47,4346,148,29,702.4087499,527.4221987,276.2883833,53
blackamericaweb.com,92946,4839,1315,72907,3837,963,30592.42889,24481.44266,11337.11068,70
blackenterprise.com,256715,11602,2190,194474,10572,2010,96921.53572,73696.67699,35508.6885,46
blackeyepolitics.com,5,0,0,5,0,0,0.000594411,0,0,28
blackgenocide.org,12,2,0,9,2,0,2.212251739,2.209517404,0,29
blacklistednews.com,304,52,51,221,9,8,3726.589017,3723.930919,3723.488,36
blacklivesmatter.com,18925,3260,1777,10794,938,494,128533.5028,126340.1847,89678.09683,87
blacknews.com,13482,936,232,11000,789,177,5164.10184,4257.645854,2302.418454,47
blackpigeonspeaks.com,0,0,0,0,0,0,0,0,0,42
blackpressusa.com,16087,469,76,14153,427,71,3305.387558,2544.88091,983.08285,39
blckbx.tv,5679,1175,795,2856,296,141,4012.919661,3715.993287,3331.533324,36
bleacherreport.com,5587756,503699,108176,2650457,355251,81754,9443578.1,7922834.209,4129307.923,84
bleepingcomputer.com,815833,40651,8818,392699,26631,5970,303208.6682,262715.7977,154491.4204,52
bloomberg.com,9882217,1114735,188322,5386876,773795,132639,12733716.93,11072791.02,6329111.841,83
bluelivesmatter.blue,1,0,0,1,0,0,0,0,0,39
bluestemprairie.com,1363,22,3,1162,21,3,69.390452,51.24998912,3.345527778,26
bluntforcetruth.com,64,0,0,51,0,0,0.018796571,0,0,41
bnc.tv,0,0,0,0,0,0,0,0,0,43
bnd.com,104072,5703,1330,81447,4776,1064,38880.85709,32663.34306,17724.17325,38
bnonews.com,23942,3979,361,18210,3584,316,25882.94863,21822.2557,2729.489908,57
bnr.nl,289833,14684,3329,211412,12423,2612,297755.1357,267926.0363,189517.3915,46
boingboing.net,420333,24255,4345,293400,19164,3018,194752.122,169415.1302,107201.1653,86
boldprogressives.org,382,56,36,301,23,9,1608.449363,1606.587632,1582.471438,33
bongino.com,1077,307,201,494,126,84,19341.63796,19258.62485,16796.47356,73
bonsens.info,434,51,39,353,10,8,108.9521044,103.4113333,26.916,47
boomlive.in,66763,2646,602,48807,2066,481,27823.18624,20945.97943,7469.67883,32
borderreport.com,40685,3230,886,29490,2418,661,21307.66101,18314.67994,9664.870275,49
bossip.com,343507,17245,6143,224633,13526,4720,180737.483,157239.611,110158.6482,57
boston.cbslocal.com,1154,5,1,1047,5,1,28.75145807,5.456325918,0.97625,55
boston.com,1038969,61674,14848,758681,51505,12544,811103.1855,701543.183,460159.6079,53
boston25news.com,382566,26112,6254,293745,21417,5162,310322.6798,265157.7881,145753.6629,40
bostonglobe.com,856500,42736,9905,643289,34563,7902,891945.6612,803059.1875,401056.7984,51
bostonherald.com,522500,23290,5731,400694,19105,4741,288985.4279,253826.1693,172383.3194,53
bostonleader.com,77,5,4,76,5,4,13.97462352,13.44337083,13.44337083,19
bostonreview.net,46358,1460,263,34030,1191,224,7322.704542,5364.196323,2544.666536,52
boundingintocomics.com,139645,4026,964,89371,3053,687,44747.31225,36342.85764,26751.20504,44
bozemandailychronicle.com,95202,2296,649,75777,1816,479,14473.10375,12068.56858,7563.507413,38
bradford-delong.com,3074,62,6,2600,53,6,139.8530152,81.52852097,13.16333333,27
brainerddispatch.com,82208,4110,1085,64360,3228,801,15462.03295,11411.32305,5527.792807,41
bramptonguardian.com,50238,2832,681,37188,2129,422,31048.28139,27708.53961,20890.50548,31
brandnewtube.com,5,1,0,2,1,0,0,0,0,52
breaking911.com,7606,204,50,6694,156,39,1031.909739,648.1128501,339.0320526,46
breakingchristiannews.com,404,20,18,332,4,2,739.066907,733.762498,725.3715,33
breakingdefense.com,139392,9065,1563,75108,6058,1238,61503.88833,49096.25874,19827.93115,53
breitbart.com,80245,2469,1327,65098,1013,347,72529.87817,70206.24241,68452.73094,47
brennancenter.org,180691,24701,6319,128486,19425,5638,252329.9037,236978.1507,159237.0223,40
bridgemi.com,116744,6215,1502,89524,5212,1318,49756.76061,42074.55312,22564.94091,45
brighteon.com,469,176,158,321,69,54,15711.43628,15673.18122,15519.29887,46
brightside.me,630914,70106,19892,334098,36447,11133,556726.0349,467922.5359,247810.3116,83
bringmethenews.com,229361,14221,3042,170719,12600,2824,162997.9605,143086.568,85660.30546,50
britainfirst.org,184,41,23,127,17,8,583.9541296,578.2322182,543.8601667,26
brookings.edu,1059322,81108,15292,667079,61123,12235,882850.05,780378.7175,447327.6936,50
brownstone.org,2614,443,301,1637,127,55,3203.683331,3041.631079,2685.512167,54
brproud.com,184718,8917,2019,145006,7337,1628,68723.33136,54674.30478,26851.29231,36
brut.media,100834,7870,2373,78760,6221,1594,80675.42788,71628.80013,46961.48967,36
bt.dk,676806,73631,23303,427824,51068,16299,5228446.732,5130786.361,4864553.019,43
buffalochronicle.com,965,50,18,788,36,12,116.3638502,58.45282884,16.00295139,33
buffalonews.com,460275,25413,6602,327905,19056,4701,497657.3539,464753.288,383502.295,81
bugout.news/#,0,0,0,0,0,0,0,0,0,43
bullshido.net,902,55,8,688,43,3,273.8677981,247.2981939,60.075,35
burnettcountysentinel.com,7328,306,92,6198,247,64,1582.543093,1267.170539,508.4216215,22
business2community.com,504168,38535,8406,290250,22723,4049,313830.0963,249459.4225,98336.37063,48
businessinsider.com,30135831,2376837,450146,16181957,1575438,316290,25409085.71,19868610.53,9875813.909,84
businesslive.co.za,211941,7535,1935,140227,6082,1397,81511.19378,64198.056,37794.43883,45
business-standard.com,4515838,205617,29125,2698685,171564,25644,16663729.88,12417060.17,3399607.037,44
bust.com,19157,810,171,14698,607,102,4953.551733,4139.615255,2287.814563,80
bustle.com,3518389,183779,29977,2049574,131920,22936,1274605.435,964623.5558,377922.4932,56
buzzfeed.com,7935860,652341,206579,4523808,393275,132487,8192078.265,7288378.008,4763390.31,56
buzzfeednews.com,1281448,91338,25311,803964,60411,17658,1205466.476,1050585.696,580007.0796,52
bylinetimes.com,20331,1039,290,13648,691,162,14251.04785,12513.92375,9200.855738,51
c19bromhexine.com,0,0,0,0,0,0,0,0,0,29
c19colchicine.com,0,0,0,0,0,0,0,0,0,24
c19early.com,2,2,2,2,2,2,3.906375,3.906375,3.906375,77
c19nitazoxanide.com,0,0,0,0,0,0,0,0,0,21
c19proxalutamide.com,0,0,0,0,0,0,0,0,0,26
c19quercetin.com,0,0,0,0,0,0,0,0,0,33
c19rmd.com,0,0,0,0,0,0,0,0,0,32
c19vitaminc.com,0,0,0,0,0,0,0,0,0,35
c2cjournal.ca,2969,171,36,2391,113,22,1292.372559,1165.809079,450.2786375,38
c4ads.org,2202,78,21,1073,35,8,336.7887461,273.9916411,189.3405125,51
c4ss.org,1302,41,12,937,34,7,102.750028,75.43169259,42.35370833,54
cagw.org,10602,455,119,8952,347,67,1144.818363,830.5877805,380.6206259,30
cair.com,20317,1005,349,14952,631,171,14428.03388,13409.6394,11073.60465,43
caldronpool.com,896,10,7,761,4,2,16.82430475,2.967912188,1.95,38
caledonenterprise.com,18353,796,185,14580,632,140,6475.476955,5486.706322,4024.612968,31
calgary.citynews.ca,104613,6314,923,68834,5237,772,61202.0845,44551.85131,13353.83804,50
calgaryherald.com,435682,28617,6507,296119,21952,5374,593105.7686,547339.2687,401674.2985,85
californiaglobe.com,48062,1049,171,38273,979,150,7334.862142,5050.567215,2744.437336,44
caller.com,132385,5817,1601,101207,4738,1240,56688.14806,28565.05132,13054.2087,42
cambridgetimes.ca,20432,930,273,16307,694,167,10395.77441,9289.351479,6459.651737,29
campaignforliberty.org,46,7,5,38,2,1,45.19026823,44.50651525,44.5,76
campaignlifecoalition.com,2652,89,23,2301,73,17,317.8058786,205.3256034,162.0780292,30
campusinsanity.com,17,0,0,16,0,0,0.001541407,0,0,45
campusreform.org,24201,784,142,19230,704,124,34417.96991,32969.56237,31024.21512,49
canadafreepress.com,1206,46,40,1020,10,7,1106.404016,1089.74293,1087.3235,52
canadalandshow.com,1,0,0,1,0,0,0.013849829,0,0,27
